# HELP ebpf_exporter_bio_latency_seconds Block IO latency histogram
# TYPE ebpf_exporter_bio_latency_seconds histogram
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="1e-06"} 0 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="2e-06"} 0 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="4e-06"} 0 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="8e-06"} 0 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="1.6e-05"} 0 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="3.2e-05"} 0 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="6.4e-05"} 0 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.000128"} 19 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.000256"} 3210 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.000512"} 3296 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.001024"} 3331 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.002048"} 3337 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.004096"} 3341 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.008192"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.016384"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.032768"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.065536"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.131072"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.262144"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.524288"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="1.048576"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="2.097152"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="4.194304"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="8.388608"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="16.777216"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="33.554432"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="67.108864"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="134.217728"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="+Inf"} 3344 1733751796
ebpf_exporter_bio_latency_seconds_sum{device="unknown:0:0",operation="drv_in"} 1.2036989999999999 1733751796
ebpf_exporter_bio_latency_seconds_count{device="unknown:0:0",operation="drv_in"} 3344 1733751796
# HELP ebpf_exporter_build_info A metric with a constant '1' value labeled by version, revision, branch, goversion from which ebpf_exporter was built, and the goos and goarch for the build.
# TYPE ebpf_exporter_build_info gauge
ebpf_exporter_build_info{branch="unknown",goarch="amd64",goos="linux",goversion="go1.23.3",revision="unknown",tags="netgo,osusergo",version="unknown"} 1 1733751796
# HELP ebpf_exporter_decoder_errors_total How many times has decoders encountered errors
# TYPE ebpf_exporter_decoder_errors_total counter
ebpf_exporter_decoder_errors_total{config="biolatency"} 0 1733751796
# HELP ebpf_exporter_ebpf_program_attached Whether a program is attached
# TYPE ebpf_exporter_ebpf_program_attached gauge
ebpf_exporter_ebpf_program_attached{id="24"} 1 1733751796
ebpf_exporter_ebpf_program_attached{id="25"} 1 1733751796
ebpf_exporter_ebpf_program_attached{id="26"} 1 1733751796
# HELP ebpf_exporter_ebpf_program_info Info about ebpf programs
# TYPE ebpf_exporter_ebpf_program_info gauge
ebpf_exporter_ebpf_program_info{config="biolatency",id="24",program="block_rq_insert",tag="1be714582f1bc9c8"} 1 1733751796
ebpf_exporter_ebpf_program_info{config="biolatency",id="25",program="block_rq_issue",tag="1be714582f1bc9c8"} 1 1733751796
ebpf_exporter_ebpf_program_info{config="biolatency",id="26",program="block_rq_complete",tag="ba256f6c6f8ee1dc"} 1 1733751796
# HELP ebpf_exporter_enabled_configs The set of enabled configs
# TYPE ebpf_exporter_enabled_configs gauge
ebpf_exporter_enabled_configs{name="biolatency"} 1 1733751796
# HELP go_gc_duration_seconds A summary of the pause duration of garbage collection cycles.
# TYPE go_gc_duration_seconds summary
go_gc_duration_seconds{quantile="0"} 2.7812e-05 1733751796
go_gc_duration_seconds{quantile="0.25"} 4.6852e-05 1733751796
go_gc_duration_seconds{quantile="0.5"} 6.6935e-05 1733751796
go_gc_duration_seconds{quantile="0.75"} 0.000135773 1733751796
go_gc_duration_seconds{quantile="1"} 0.000408367 1733751796
go_gc_duration_seconds_sum 0.006517139 1733751796
go_gc_duration_seconds_count 65 1733751796
# HELP go_goroutines Number of goroutines that currently exist.
# TYPE go_goroutines gauge
go_goroutines 10 1733751796
# HELP go_info Information about the Go environment.
# TYPE go_info gauge
go_info{version="go1.23.3"} 1 1733751796
# HELP go_memstats_alloc_bytes Number of bytes allocated and still in use.
# TYPE go_memstats_alloc_bytes gauge
go_memstats_alloc_bytes 3.5331728e+07 1733751796
# HELP go_memstats_alloc_bytes_total Total number of bytes allocated, even if freed.
# TYPE go_memstats_alloc_bytes_total counter
go_memstats_alloc_bytes_total 1.87617032e+08 1733751796
# HELP go_memstats_buck_hash_sys_bytes Number of bytes used by the profiling bucket hash table.
# TYPE go_memstats_buck_hash_sys_bytes gauge
go_memstats_buck_hash_sys_bytes 1.472643e+06 1733751796
# HELP go_memstats_frees_total Total number of frees.
# TYPE go_memstats_frees_total counter
go_memstats_frees_total 1.249466e+06 1733751796
# HELP go_memstats_gc_sys_bytes Number of bytes used for garbage collection system metadata.
# TYPE go_memstats_gc_sys_bytes gauge
go_memstats_gc_sys_bytes 3.600648e+06 1733751796
# HELP go_memstats_heap_alloc_bytes Number of heap bytes allocated and still in use.
# TYPE go_memstats_heap_alloc_bytes gauge
go_memstats_heap_alloc_bytes 3.5331728e+07 1733751796
# HELP go_memstats_heap_idle_bytes Number of heap bytes waiting to be used.
# TYPE go_memstats_heap_idle_bytes gauge
go_memstats_heap_idle_bytes 4.096e+06 1733751796
# HELP go_memstats_heap_inuse_bytes Number of heap bytes that are in use.
# TYPE go_memstats_heap_inuse_bytes gauge
go_memstats_heap_inuse_bytes 3.719168e+07 1733751796
# HELP go_memstats_heap_objects Number of allocated objects.
# TYPE go_memstats_heap_objects gauge
go_memstats_heap_objects 384328 1733751796
# HELP go_memstats_heap_released_bytes Number of heap bytes released to OS.
# TYPE go_memstats_heap_released_bytes gauge
go_memstats_heap_released_bytes 2.62144e+06 1733751796
# HELP go_memstats_heap_sys_bytes Number of heap bytes obtained from system.
# TYPE go_memstats_heap_sys_bytes gauge
go_memstats_heap_sys_bytes 4.128768e+07 1733751796
# HELP go_memstats_last_gc_time_seconds Number of seconds since 1970 of last garbage collection.
# TYPE go_memstats_last_gc_time_seconds gauge
go_memstats_last_gc_time_seconds 1.7337517157853322e+09 1733751796
# HELP go_memstats_lookups_total Total number of pointer lookups.
# TYPE go_memstats_lookups_total counter
go_memstats_lookups_total 0 1733751796
# HELP go_memstats_mallocs_total Total number of mallocs.
# TYPE go_memstats_mallocs_total counter
go_memstats_mallocs_total 1.633794e+06 1733751796
# HELP go_memstats_mcache_inuse_bytes Number of bytes in use by mcache structures.
# TYPE go_memstats_mcache_inuse_bytes gauge
go_memstats_mcache_inuse_bytes 2400 1733751796
# HELP go_memstats_mcache_sys_bytes Number of bytes used for mcache structures obtained from system.
# TYPE go_memstats_mcache_sys_bytes gauge
go_memstats_mcache_sys_bytes 15600 1733751796
# HELP go_memstats_mspan_inuse_bytes Number of bytes in use by mspan structures.
# TYPE go_memstats_mspan_inuse_bytes gauge
go_memstats_mspan_inuse_bytes 537600 1733751796
# HELP go_memstats_mspan_sys_bytes Number of bytes used for mspan structures obtained from system.
# TYPE go_memstats_mspan_sys_bytes gauge
go_memstats_mspan_sys_bytes 554880 1733751796
# HELP go_memstats_next_gc_bytes Number of heap bytes when next garbage collection will take place.
# TYPE go_memstats_next_gc_bytes gauge
go_memstats_next_gc_bytes 3.8766792e+07 1733751796
# HELP go_memstats_other_sys_bytes Number of bytes used for other system allocations.
# TYPE go_memstats_other_sys_bytes gauge
go_memstats_other_sys_bytes 669453 1733751796
# HELP go_memstats_stack_inuse_bytes Number of bytes in use by the stack allocator.
# TYPE go_memstats_stack_inuse_bytes gauge
go_memstats_stack_inuse_bytes 655360 1733751796
# HELP go_memstats_stack_sys_bytes Number of bytes obtained from system for stack allocator.
# TYPE go_memstats_stack_sys_bytes gauge
go_memstats_stack_sys_bytes 655360 1733751796
# HELP go_memstats_sys_bytes Number of bytes obtained from system.
# TYPE go_memstats_sys_bytes gauge
go_memstats_sys_bytes 4.8256264e+07 1733751796
# HELP go_threads Number of OS threads created.
# TYPE go_threads gauge
go_threads 10 1733751796
# HELP process_cpu_seconds_total Total user and system CPU time spent in seconds.
# TYPE process_cpu_seconds_total counter
process_cpu_seconds_total 2.67 1733751796
# HELP process_max_fds Maximum number of open file descriptors.
# TYPE process_max_fds gauge
process_max_fds 1.048576e+06 1733751796
# HELP process_open_fds Number of open file descriptors.
# TYPE process_open_fds gauge
process_open_fds 20 1733751796
# HELP process_resident_memory_bytes Resident memory size in bytes.
# TYPE process_resident_memory_bytes gauge
process_resident_memory_bytes 5.636096e+07 1733751796
# HELP process_start_time_seconds Start time of the process since unix epoch in seconds.
# TYPE process_start_time_seconds gauge
process_start_time_seconds 1.73374505208e+09 1733751796
# HELP process_virtual_memory_bytes Virtual memory size in bytes.
# TYPE process_virtual_memory_bytes gauge
process_virtual_memory_bytes 1.878933504e+09 1733751796
# HELP process_virtual_memory_max_bytes Maximum amount of virtual memory available in bytes.
# TYPE process_virtual_memory_max_bytes gauge
process_virtual_memory_max_bytes 1.8446744073709552e+19 1733751796
# HELP promhttp_metric_handler_requests_in_flight Current number of scrapes being served.
# TYPE promhttp_metric_handler_requests_in_flight gauge
promhttp_metric_handler_requests_in_flight 1 1733751796
# HELP promhttp_metric_handler_requests_total Total number of scrapes by HTTP status code.
# TYPE promhttp_metric_handler_requests_total counter
promhttp_metric_handler_requests_total{code="200"} 646 1733751796
promhttp_metric_handler_requests_total{code="500"} 0 1733751796
promhttp_metric_handler_requests_total{code="503"} 0 1733751796
# HELP ebpf_exporter_bio_latency_seconds Block IO latency histogram
# TYPE ebpf_exporter_bio_latency_seconds histogram
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="1e-06"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="2e-06"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="4e-06"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="8e-06"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="1.6e-05"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="3.2e-05"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="6.4e-05"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.000128"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.000256"} 3 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.000512"} 100 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.001024"} 142 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.002048"} 142 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.004096"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.008192"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.016384"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.032768"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.065536"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.131072"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.262144"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="0.524288"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="1.048576"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="2.097152"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="4.194304"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="8.388608"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="16.777216"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="33.554432"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="67.108864"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="134.217728"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="read",le="+Inf"} 156 1733751797
ebpf_exporter_bio_latency_seconds_sum{device="sda",operation="read"} 0.20206 1733751797
ebpf_exporter_bio_latency_seconds_count{device="sda",operation="read"} 156 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="1e-06"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="2e-06"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="4e-06"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="8e-06"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="1.6e-05"} 0 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="3.2e-05"} 13 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="6.4e-05"} 1875 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.000128"} 10416 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.000256"} 15345 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.000512"} 16327 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.001024"} 16545 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.002048"} 16975 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.004096"} 17803 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.008192"} 18456 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.016384"} 18605 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.032768"} 18617 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.065536"} 18617 1733751797
ebpf_exporter_bio_latency_seconds_bucket{device="sda",operation="write",le="0.131072"} 18617 1733751797
